ProductID;Weight;FatContent;ProductVisibility;ProductType;MRP;OutletID;EstablishmentYear;OutletSize;LocationType;OutletType;OutletSales
FDQ20;8.325;Low Fat;0.029953314;Fruits and Vegetables;395.138;OUT017;2007;;Tier 2;Supermarket Type1;5.685.932
FDT45;15.85;Low Fat;0;Snack Foods;551.956;OUT013;1987;High;Tier 3;Supermarket Type1;12.556.988
NCM26;;Low Fat;0.040520754;Others;153.934;OUT019;1985;Small;Tier 1;Grocery Store;153.134
FDJ22;;Low Fat;0.052554508;Snack Foods;1.903.504;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.917.504
FDD29;12.15;Low Fat;0.018514652;Frozen Foods;2.527.698;OUT017;2007;;Tier 2;Supermarket Type1;58.344.054
FDA13;15.85;Low Fat;0.07871426;Canned;372.506;OUT045;2002;;Tier 2;Supermarket Type1;4.933.578
FDV47;17.1;Low Fat;0.054197299;Breads;835.566;OUT035;2004;Small;Tier 2;Supermarket Type1;18.602.452
FDS57;15.5;Low Fat;0.103442268;Snack Foods;144.847;OUT046;1997;Small;Tier 1;Supermarket Type1;2.433.499
DRG36;14.15;LF;0.095360186;Soft Drinks;1.723.106;OUT035;2004;Small;Tier 2;Supermarket Type1;32.511.014
FDK38;;low fat;0.053031857;Canned;1.491.734;OUT027;1985;Medium;Tier 3;Supermarket Type3;4.454.202
DRJ49;6.865;Low Fat;0.013990601;Soft Drinks;1.276.652;OUT035;2004;Small;Tier 2;Supermarket Type1;28.416.344
FDR37;16.5;Regular;0.066237024;Breakfast;1.831.292;OUT035;2004;Small;Tier 2;Supermarket Type1;6.385.022
NCS53;14.5;Low Fat;0.089761211;Health and Hygiene;1.594.604;OUT035;2004;Small;Tier 2;Supermarket Type1;2.376.906
FDR22;19.35;Regular;0.01863822;Snack Foods;1.102.544;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.677.816
NCP42;8.51;Low Fat;0.016176344;Household;1.921.478;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.937.478
FDK38;6.65;Low Fat;0.089196394;Canned;1.470.734;OUT010;1998;;Tier 3;Grocery Store;2.969.468
NCC43;7.39;Low Fat;0.092782895;Household;2.526.066;OUT046;1997;Small;Tier 1;Supermarket Type1;22.590.594
FDH57;10.895;Low Fat;0.0358031;Fruits and Vegetables;1.303.284;OUT049;1999;Medium;Tier 1;Supermarket Type1;25.047.396
FDQ25;8.63;Regular;0.028271345;Canned;1.705.422;OUT035;2004;Small;Tier 2;Supermarket Type1;20.693.064
FDA11;7.75;Low Fat;0.043238822;Baking Goods;925.436;OUT046;1997;Small;Tier 1;Supermarket Type1;17.017.848
FDG31;12.15;Low Fat;0.037955309;Meat;628.826;OUT049;1999;Medium;Tier 1;Supermarket Type1;7.104.086
FDW28;18.25;Low Fat;0.089186083;Frozen Foods;1.943.452;OUT018;2009;Medium;Tier 3;Supermarket Type2;45.021.396
FDV14;19.85;Low Fat;0.044566659;Dairy;885.856;OUT049;1999;Medium;Tier 1;Supermarket Type1;7.030.848
FDB60;9.3;Low Fat;0.028638276;Baking Goods;1.958.136;OUT018;2009;Medium;Tier 3;Supermarket Type2;21.385.496
FDU43;;Regular;0.057762301;Fruits and Vegetables;2.373.564;OUT027;1985;Medium;Tier 3;Supermarket Type3;21.452.076
DRH11;5.98;LF;0.075711199;Hard Drinks;556.614;OUT045;2002;;Tier 2;Supermarket Type1;3.315.684
FDC48;;Low Fat;0.027767577;Baking Goods;821.592;OUT019;1985;Small;Tier 1;Grocery Store;412.796
DRK39;7.02;Low Fat;0.049865399;Dairy;82.925;OUT046;1997;Small;Tier 1;Supermarket Type1;1165.15
FDB20;7.72;Low Fat;0.052061483;Fruits and Vegetables;767.986;OUT049;1999;Medium;Tier 1;Supermarket Type1;13.242.762
FDE51;5.925;Regular;0.096387053;Dairy;456.086;OUT013;1987;High;Tier 3;Supermarket Type1;3.568.688
FDX36;9.695;Regular;0.128176489;Baking Goods;2.248.404;OUT013;1987;High;Tier 3;Supermarket Type1;36.006.464
NCT29;12.6;Low Fat;0.064110725;Health and Hygiene;1.223.414;OUT046;1997;Small;Tier 1;Supermarket Type1;2.436.828
FDU45;15.6;Regular;0.035561344;Snack Foods;1.121.518;OUT049;1999;Medium;Tier 1;Supermarket Type1;18.216.288
FDF56;16.7;Regular;0.119647957;Fruits and Vegetables;1.809.976;OUT049;1999;Medium;Tier 1;Supermarket Type1;41.652.448
FDW07;18;Regular;0.238831875;Fruits and Vegetables;882.514;OUT010;1998;;Tier 3;Grocery Store;885.514
FDR52;;Regular;0.075676339;Frozen Foods;1.904.846;OUT027;1985;Medium;Tier 3;Supermarket Type3;87.898.916
FDB45;20.85;LF;0.021416681;Fruits and Vegetables;1.046.306;OUT018;2009;Medium;Tier 3;Supermarket Type2;11.498.366
NCT42;;Low Fat;0.024766802;Household;1.510.392;OUT027;1985;Medium;Tier 3;Supermarket Type3;32.810.624
FDP52;18.7;reg;0.070691729;Frozen Foods;230.201;OUT046;1997;Small;Tier 1;Supermarket Type1;5.742.525
FDI50;;Regular;0.030693309;Canned;2.280.352;OUT027;1985;Medium;Tier 3;Supermarket Type3;10.306.584
FDU48;18.85;Low Fat;0.055671582;Baking Goods;1.333.284;OUT017;2007;;Tier 2;Supermarket Type1;2.636.568
FDS43;11.65;Low Fat;0.040507228;Fruits and Vegetables;186.924;OUT035;2004;Small;Tier 2;Supermarket Type1;2.237.088
NCM41;16.5;Low Fat;0.035626319;Health and Hygiene;93.112;OUT013;1987;High;Tier 3;Supermarket Type1;932.12
FDP37;15.6;Low Fat;0.143688905;Breakfast;1.281.994;OUT018;2009;Medium;Tier 3;Supermarket Type2;21.844.898
FDJ44;12.3;Regular;0.106542886;Fruits and Vegetables;1.732.396;OUT045;2002;;Tier 2;Supermarket Type1;31.399.128
FDY38;;Regular;0.208662546;Dairy;231.83;OUT019;1985;Small;Tier 1;Grocery Store;466.06
FDC20;10.65;Low Fat;0.024107056;Fruits and Vegetables;566.272;OUT017;2007;;Tier 2;Supermarket Type1;4.474.176
FDF02;16.2;Low Fat;0.104058452;Canned;102.499;OUT017;2007;;Tier 2;Supermarket Type1;2063.98
FDX38;10.5;Regular;0.048403392;Dairy;482.376;OUT018;2009;Medium;Tier 3;Supermarket Type2;5.273.136
FDN50;;Regular;0.026391403;Canned;92.812;OUT027;1985;Medium;Tier 3;Supermarket Type3;2.609.936
FDA07;7.55;Regular;0.031007381;Fruits and Vegetables;1.234.072;OUT045;2002;;Tier 2;Supermarket Type1;20.826.224
FDT49;;Low Fat;0.150672399;Canned;104.728;OUT027;1985;Medium;Tier 3;Supermarket Type3;2.450.144
FDA09;13.35;Regular;0.149598628;Snack Foods;179.466;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.775.086
FDV43;16;Low Fat;0.077290355;Fruits and Vegetables;445.086;OUT017;2007;;Tier 2;Supermarket Type1;7.137.376
FDK58;;Regular;0.078758649;Snack Foods;1.030.016;OUT019;1985;Small;Tier 1;Grocery Store;2.024.032
FDL22;16.85;Low Fat;0.036359891;Snack Foods;907.488;OUT013;1987;High;Tier 3;Supermarket Type1;2263.72
FDP56;8.185;Low Fat;0.046747071;Fruits and Vegetables;499.692;OUT017;2007;;Tier 2;Supermarket Type1;8.375.764
DRL47;19.7;Low Fat;0;Hard Drinks;1.259.362;OUT049;1999;Medium;Tier 1;Supermarket Type1;16.358.706
NCT17;10.8;Low Fat;0.041865848;Health and Hygiene;1.897.214;OUT046;1997;Small;Tier 1;Supermarket Type1;58.410.634
FDR12;12.6;Regular;0.031713126;Baking Goods;1.725.764;OUT017;2007;;Tier 2;Supermarket Type1;10.306.584
FDD39;16.7;Low Fat;0.07044068;Dairy;216.885;OUT018;2009;Medium;Tier 3;Supermarket Type2;6.275.165
FDG04;13.1;Low Fat;0.006087409;Frozen Foods;1.850.898;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.870.898
FDV19;14.85;Regular;0.035456465;Fruits and Vegetables;1.622.578;OUT017;2007;;Tier 2;Supermarket Type1;36.905.294
FDS55;;Low Fat;0.142107998;Fruits and Vegetables;1.503.734;OUT019;1985;Small;Tier 1;Grocery Store;2.969.468
FDM50;13;Regular;0.030064132;Canned;58.022;OUT013;1987;High;Tier 3;Supermarket Type1;898.83
DRF13;12.1;Low Fat;0.029781363;Soft Drinks;1.469.444;OUT046;1997;Small;Tier 1;Supermarket Type1;15.965.884
FDJ48;11.3;Low Fat;0.056387854;Baking Goods;2.454.118;OUT013;1987;High;Tier 3;Supermarket Type1;66.693.186
FDM20;10;Low Fat;0.038653608;Fruits and Vegetables;2.454.144;OUT013;1987;High;Tier 3;Supermarket Type1;71.054.176
FDP24;20.6;Low Fat;0.083172413;Baking Goods;1.210.756;OUT045;2002;;Tier 2;Supermarket Type1;16.964.584
FDC16;11.5;Regular;0.020565921;Dairy;86.054;OUT035;2004;Small;Tier 2;Supermarket Type1;1.384.864
NCB42;11.8;LF;0.008609602;Health and Hygiene;1.148.492;OUT017;2007;;Tier 2;Supermarket Type1;13.901.904
FDN01;8.895;Low Fat;0.121180705;Breakfast;177.037;OUT010;1998;;Tier 3;Grocery Store;176.437
FDT34;9.3;Low Fat;0.174703862;Snack Foods;1.040.964;OUT045;2002;;Tier 2;Supermarket Type1;17.883.388
FDA52;;Regular;0.127800388;Frozen Foods;177.037;OUT027;1985;Medium;Tier 3;Supermarket Type3;4.587.362
NCC18;19.1;Low Fat;0.296713665;Household;1.718.422;OUT010;1998;;Tier 3;Grocery Store;10.346.532
NCR41;17.85;Low Fat;0.018125948;Health and Hygiene;949.094;OUT017;2007;;Tier 2;Supermarket Type1;7.616.752
FDX23;6.445;Low Fat;0.029859711;Baking Goods;941.436;OUT017;2007;;Tier 2;Supermarket Type1;1.418.154
FDP39;12.65;Low Fat;0.116203156;Meat;535.324;OUT010;1998;;Tier 3;Grocery Store;4.154.592
NCH07;13.15;Low Fat;0.09264951;Household;1.578.604;OUT035;2004;Small;Tier 2;Supermarket Type1;38.030.496
FDW47;;Low Fat;0.081197035;Breads;1.217.414;OUT019;1985;Small;Tier 1;Grocery Store;3.655.242
DRD13;15;Low Fat;0.049070183;Soft Drinks;619.168;OUT035;2004;Small;Tier 2;Supermarket Type1;7.670.016
FDR48;11.65;Low Fat;0.131394793;Baking Goods;1.519.024;OUT013;1987;High;Tier 3;Supermarket Type1;16.698.264
FDE17;20.1;Regular;0;Frozen Foods;1.522.366;OUT010;1998;;Tier 3;Grocery Store;1.511.366
FDP60;17.35;Low Fat;0;Baking Goods;1.029.016;OUT046;1997;Small;Tier 1;Supermarket Type1;19.228.304
FDD57;18.1;Low Fat;0.022526293;Fruits and Vegetables;950.094;OUT017;2007;;Tier 2;Supermarket Type1;17.137.692
FDW13;8.5;low fat;0.163838951;Canned;513.324;OUT010;1998;;Tier 3;Grocery Store;3.115.944
FDN24;14.1;Low Fat;0.11349714;Baking Goods;561.956;OUT045;2002;;Tier 2;Supermarket Type1;1364.89
FDJ34;11.8;Regular;0.094185483;Snack Foods;1.262.704;OUT017;2007;;Tier 2;Supermarket Type1;20.027.264
FDD46;6.035;low fat;0.14113846;Snack Foods;1.550.998;OUT013;1987;High;Tier 3;Supermarket Type1;36.911.952
FDF46;;Low Fat;0.164006137;Snack Foods;1.132.834;OUT019;1985;Small;Tier 1;Grocery Store;575.917
NCE43;12.5;Low Fat;0.17314115;Household;1.684.448;OUT010;1998;;Tier 3;Grocery Store;1.704.448
FDN27;20.85;Low Fat;0.039555016;Meat;1.168.808;OUT035;2004;Small;Tier 2;Supermarket Type1;8.202.656
FDW52;14;Regular;0.037580877;Frozen Foods;1.626.526;OUT049;1999;Medium;Tier 1;Supermarket Type1;42.757.676
DRH03;17.25;Low Fat;0.035064318;Dairy;92.412;OUT046;1997;Small;Tier 1;Supermarket Type1;1.304.968
NCM29;11.5;Low Fat;0.017678008;Health and Hygiene;1.292.626;OUT045;2002;;Tier 2;Supermarket Type1;17.051.138
FDR58;6.675;Low Fat;0.041986639;Snack Foods;932.462;OUT049;1999;Medium;Tier 1;Supermarket Type1;14.807.392
FDY50;5.8;Low Fat;0.130955811;Dairy;903.172;OUT046;1997;Small;Tier 1;Supermarket Type1;1.338.258
FDE16;8.895;Low Fat;0.026492726;Frozen Foods;2.084.954;OUT017;2007;;Tier 2;Supermarket Type1;6.251.862
NCE31;7.67;Low Fat;0.185130961;Household;329.216;OUT049;1999;Medium;Tier 1;Supermarket Type1;5.885.672
FDE53;10.895;Low Fat;0.026934673;Frozen Foods;106.128;OUT045;2002;;Tier 2;Supermarket Type1;319.584
DRK11;8.21;Low Fat;0;Hard Drinks;1.482.392;OUT045;2002;;Tier 2;Supermarket Type1;1.491.392
DRH13;8.575;Low Fat;0.023866079;Soft Drinks;107.128;OUT013;1987;High;Tier 3;Supermarket Type1;958.752
FDA11;7.75;Low Fat;0.043414959;Baking Goods;931.436;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.418.154
DRL35;;Low Fat;0.030554947;Hard Drinks;41.877;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.125.202
DRF36;;Low Fat;0.023463124;Soft Drinks;1.906.846;OUT027;1985;Medium;Tier 3;Supermarket Type3;9554.23
FDI07;12.35;Regular;0.033951827;Meat;1.972.426;OUT017;2007;;Tier 2;Supermarket Type1;2.966.139
FDI32;17.7;Low Fat;0.174228338;Fruits and Vegetables;1.171.834;OUT013;1987;High;Tier 3;Supermarket Type1;6.911.004
DRL60;8.52;Low Fat;0.027169589;Soft Drinks;1.510.682;OUT018;2009;Medium;Tier 3;Supermarket Type2;18.296.184
NCY17;18.2;Low Fat;0.1630653;Health and Hygiene;433.086;OUT035;2004;Small;Tier 2;Supermarket Type1;7.583.462
DRH36;;Low Fat;0.058444176;Soft Drinks;730.696;OUT019;1985;Small;Tier 1;Grocery Store;2.237.088
FDX02;16;Low Fat;0.057049301;Dairy;2.259.404;OUT035;2004;Small;Tier 2;Supermarket Type1;13.502.424
FDG46;8.63;Regular;0.032960823;Snack Foods;1.150.518;OUT049;1999;Medium;Tier 1;Supermarket Type1;13.662.216
FDM60;10.8;Regular;0;Baking Goods;407.138;OUT017;2007;;Tier 2;Supermarket Type1;406.138
FDJ22;18.75;Low Fat;0.053025371;Snack Foods;1.925.504;OUT018;2009;Medium;Tier 3;Supermarket Type2;21.092.544
FDU59;5.78;Low Fat;0.096306016;Breads;1.619.552;OUT013;1987;High;Tier 3;Supermarket Type1;21.119.176
FDL38;13.8;Regular;0.014762987;Canned;907.172;OUT045;2002;;Tier 2;Supermarket Type1;1.338.258
FDZ23;17.75;Regular;0.067446626;Baking Goods;184.724;OUT013;1987;High;Tier 3;Supermarket Type1;1.677.816
FDX52;11.5;Regular;0.042173667;Frozen Foods;194.682;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.316.984
NCB42;11.8;LF;0.008578539;Health and Hygiene;1.176.492;OUT045;2002;;Tier 2;Supermarket Type1;1.158.492
NCU18;15.1;Low Fat;0.056155909;Household;1.405.496;OUT017;2007;;Tier 2;Supermarket Type1;26.818.424
FDI32;;Low Fat;0.305305397;Fruits and Vegetables;1.166.834;OUT019;1985;Small;Tier 1;Grocery Store;4.607.336
DRZ11;8.85;Regular;0.112571187;Soft Drinks;1.220.388;OUT013;1987;High;Tier 3;Supermarket Type1;16.099.044
NCL54;12.6;Low Fat;0.083221904;Household;1.745.054;OUT017;2007;;Tier 2;Supermarket Type1;2.626.581
FDS19;13.8;Regular;0.064195136;Fruits and Vegetables;758.012;OUT035;2004;Small;Tier 2;Supermarket Type1;1.138.518
DRB13;6.115;Regular;0.007055292;Soft Drinks;188.653;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.605.307
DRI51;17.25;Low Fat;0.070703828;Dairy;1.703.764;OUT010;1998;;Tier 3;Grocery Store;3.435.528
FDS57;;Low Fat;0.102941345;Snack Foods;142.047;OUT027;1985;Medium;Tier 3;Supermarket Type3;2.719.793
FDT39;6.26;Regular;0.009887927;Meat;1.507.366;OUT045;2002;;Tier 2;Supermarket Type1;24.181.856
FDH48;13.5;Low Fat;0.101231721;Baking Goods;86.254;OUT010;1998;;Tier 3;Grocery Store;173.108
NCB18;19.6;Low Fat;0.069112952;Household;901.514;OUT010;1998;;Tier 3;Grocery Store;442.757
FDR25;;Regular;0.138846289;Canned;2.637.884;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.324.942
FDV21;11.5;Low Fat;0.171050595;Snack Foods;1.263.704;OUT035;2004;Small;Tier 2;Supermarket Type1;38.802.824
DRH23;14.65;Low Fat;0;Hard Drinks;549.614;OUT049;1999;Medium;Tier 1;Supermarket Type1;552.614
FDS52;8.89;Low Fat;0.005496816;Frozen Foods;1.028.016;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.012.016
NCC31;8.02;LF;0.033259081;Household;1.542.972;OUT010;1998;;Tier 3;Grocery Store;10.905.804
FDU03;18.7;Regular;0.092095924;Meat;1.833.292;OUT017;2007;;Tier 2;Supermarket Type1;20.067.212
FDG50;7.405;Low Fat;0.015295536;Canned;897.146;OUT049;1999;Medium;Tier 1;Supermarket Type1;5.472.876
FDY31;5.98;Low Fat;0.043526599;Fruits and Vegetables;1.484.418;OUT013;1987;High;Tier 3;Supermarket Type1;23.542.688
FDX39;;Regular;0.049435598;Meat;2.097.586;OUT027;1985;Medium;Tier 3;Supermarket Type3;54.875.236
FDE46;;Low Fat;0.027610698;Snack Foods;1.495.366;OUT019;1985;Small;Tier 1;Grocery Store;6.045.464
NCN29;15.2;Low Fat;0.012141036;Health and Hygiene;487.034;OUT045;2002;;Tier 2;Supermarket Type1;6.804.476
DRF13;12.1;Low Fat;0.029949818;Soft Drinks;1.463.444;OUT017;2007;;Tier 2;Supermarket Type1;37.737.544
FDT46;;Low Fat;0.053939315;Snack Foods;521.008;OUT019;1985;Small;Tier 1;Grocery Store;506.008
FDS58;9.285;Regular;0;Snack Foods;1.615.578;OUT046;1997;Small;Tier 1;Supermarket Type1;46.532.762
FDX52;;Regular;0.073541072;Frozen Foods;192.282;OUT019;1985;Small;Tier 1;Grocery Store;386.164
FDP27;8.155;Low Fat;0.199935881;Meat;188.453;OUT010;1998;;Tier 3;Grocery Store;379.506
FDX44;9.3;Low Fat;0.043033346;Fruits and Vegetables;894.172;OUT049;1999;Medium;Tier 1;Supermarket Type1;11.598.236
DRO35;13.85;Low Fat;0.034570357;Hard Drinks;1.174.492;OUT046;1997;Small;Tier 1;Supermarket Type1;32.437.776
FDC59;16.7;Regular;0.054739692;Starchy Foods;657.168;OUT045;2002;;Tier 2;Supermarket Type1;10.865.856
FDB12;11.15;Regular;0.105471384;Baking Goods;1.058.648;OUT049;1999;Medium;Tier 1;Supermarket Type1;19.734.312
FDU26;16.7;Regular;0.042610897;Dairy;1.172.782;OUT035;2004;Small;Tier 2;Supermarket Type1;7.150.692
NCF30;17;Low Fat;0.126758324;Household;1.245.362;OUT018;2009;Medium;Tier 3;Supermarket Type2;11.325.258
FDX20;7.365;Low Fat;0.042524835;Fruits and Vegetables;228.372;OUT013;1987;High;Tier 3;Supermarket Type1;4527.44
FDN02;16.5;Low Fat;0.073813788;Canned;2.072.638;OUT035;2004;Small;Tier 2;Supermarket Type1;53.836.588
DRC27;13.8;Low Fat;0.097251621;Dairy;2.457.802;OUT010;1998;;Tier 3;Grocery Store;2.456.802
FDZ38;;Low Fat;0.014008751;Dairy;1.713.422;OUT019;1985;Small;Tier 1;Grocery Store;862.211
DRH25;18.7;Low Fat;0.02442574;Soft Drinks;529.324;OUT010;1998;;Tier 3;Grocery Store;519.324
FDK21;7.905;Low Fat;0.010012319;Snack Foods;2.504.408;OUT046;1997;Small;Tier 1;Supermarket Type1;30.040.896
FDT01;13.65;Regular;0.184454044;Canned;2.114.902;OUT049;1999;Medium;Tier 1;Supermarket Type1;40.354.138
FDZ09;17.6;Low Fat;0.105042025;Snack Foods;1.638.868;OUT049;1999;Medium;Tier 1;Supermarket Type1;31.119.492
DRL37;15.5;Low Fat;0.053589594;Soft Drinks;44.177;OUT018;2009;Medium;Tier 3;Supermarket Type2;173.108
FDN49;17.25;Regular;0.125734578;Breakfast;41.748;OUT018;2009;Medium;Tier 3;Supermarket Type2;199.74
FDC22;6.89;Regular;0.136705075;Snack Foods;194.882;OUT045;2002;;Tier 2;Supermarket Type1;4.440.886
FDT33;7.81;Regular;0.03412912;Snack Foods;1.651.158;OUT018;2009;Medium;Tier 3;Supermarket Type2;18.382.738
NCB43;20.2;Low Fat;0.100319317;Household;1.886.898;OUT018;2009;Medium;Tier 3;Supermarket Type2;33.676.164
DRI25;;Low Fat;0.033737273;Soft Drinks;566.614;OUT027;1985;Medium;Tier 3;Supermarket Type3;6.078.754
FDD21;10.3;Regular;0.030569229;Fruits and Vegetables;1.131.176;OUT046;1997;Small;Tier 1;Supermarket Type1;46.952.216
FDS23;4.635;Low Fat;0.14086247;Breads;1.264.994;OUT035;2004;Small;Tier 2;Supermarket Type1;16.704.922
FDS13;6.465;Low Fat;0.208397715;Canned;2.652.884;OUT010;1998;;Tier 3;Grocery Store;2.649.884
DRI03;;Low Fat;0.039751236;Dairy;1.769.028;OUT019;1985;Small;Tier 1;Grocery Store;7.084.112
FDU58;6.61;Regular;0;Snack Foods;1.864.898;OUT045;2002;;Tier 2;Supermarket Type1;29.934.368
FDL09;;Regular;0.127416049;Snack Foods;1.674.816;OUT027;1985;Medium;Tier 3;Supermarket Type3;10.066.896
FDS12;9.1;Low Fat;0.291438755;Baking Goods;1.268.362;OUT010;1998;;Tier 3;Grocery Store;1.258.362
FDP03;5.15;Regular;0.06112617;Meat;1.225.388;OUT013;1987;High;Tier 3;Supermarket Type1;3.715.164
FDI21;;Regular;0.056328717;Snack Foods;639.168;OUT027;1985;Medium;Tier 3;Supermarket Type3;1597.92
FDW45;18;Low Fat;0.03901099;Snack Foods;1.477.418;OUT046;1997;Small;Tier 1;Supermarket Type1;41.199.704
NCA18;10.1;Low Fat;0.093862362;Household;1.159.492;OUT010;1998;;Tier 3;Grocery Store;2.316.984
FDN32;;Low Fat;0.015485016;Fruits and Vegetables;1.856.266;OUT027;1985;Medium;Tier 3;Supermarket Type3;49.795.182
FDR15;;Regular;0.033276066;Meat;1.538.314;OUT027;1985;Medium;Tier 3;Supermarket Type3;37.231.536
DRK11;8.21;Low Fat;0.010781158;Hard Drinks;1.499.392;OUT049;1999;Medium;Tier 1;Supermarket Type1;19.388.096
DRG49;7.81;Low Fat;0.067730081;Soft Drinks;2.426.486;OUT018;2009;Medium;Tier 3;Supermarket Type2;21.991.374
FDD29;12.15;Low Fat;0.018410515;Frozen Foods;2.521.698;OUT046;1997;Small;Tier 1;Supermarket Type1;22.830.282
FDE33;19.35;Regular;0.083079826;Fruits and Vegetables;803.644;OUT010;1998;;Tier 3;Grocery Store;1.571.288
FDJ58;15.6;Regular;0.176244038;Snack Foods;1.736.764;OUT010;1998;;Tier 3;Grocery Store;5.153.292
FDM46;7.365;Low Fat;0.160216552;Snack Foods;93.512;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.677.816
FDD23;9.5;Regular;0.048676324;Starchy Foods;1.877.898;OUT035;2004;Small;Tier 2;Supermarket Type1;20.579.878
DRM35;;Low Fat;0.070103425;Hard Drinks;1.794.344;OUT027;1985;Medium;Tier 3;Supermarket Type3;58.883.352
DRC25;5.73;Low Fat;0.045556681;Soft Drinks;853.882;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.288.323
FDL36;15.1;Low Fat;0.076193763;Baking Goods;89.783;OUT049;1999;Medium;Tier 1;Supermarket Type1;2.247.075
FDD41;6.765;Regular;0.087187488;Frozen Foods;1.055.306;OUT013;1987;High;Tier 3;Supermarket Type1;1.567.959
FDV19;14.85;Regular;0.035311852;Fruits and Vegetables;1.609.578;OUT049;1999;Medium;Tier 1;Supermarket Type1;4.813.734
FDR44;6.11;Regular;0.103080901;Fruits and Vegetables;1.312.968;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.957.452
FDX50;20.1;Low Fat;0.075049323;Dairy;1.104.228;OUT017;2007;;Tier 2;Supermarket Type1;1.105.228
DRC25;5.73;Low Fat;0.045463871;Soft Drinks;852.882;OUT045;2002;;Tier 2;Supermarket Type1;20.613.168
FDA15;;Low Fat;0.015944801;Dairy;2.495.092;OUT027;1985;Medium;Tier 3;Supermarket Type3;64.742.392
FDX22;6.785;Regular;0.022974812;Snack Foods;2.087.928;OUT046;1997;Small;Tier 1;Supermarket Type1;58.909.984
FDJ50;8.645;Low Fat;0.021629781;Canned;519.982;OUT045;2002;;Tier 2;Supermarket Type1;9.993.658
FDT13;;Low Fat;0.032516546;Canned;1.888.214;OUT019;1985;Small;Tier 1;Grocery Store;7.536.856
FDN12;15.6;Low Fat;0.081036436;Baking Goods;1.123.544;OUT013;1987;High;Tier 3;Supermarket Type1;25.726.512
FDD58;7.76;LF;0.059472609;Snack Foods;98.77;OUT045;2002;;Tier 2;Supermarket Type1;1298.31
FDM04;9.195;Regular;0.047081398;Frozen Foods;511.666;OUT013;1987;High;Tier 3;Supermarket Type1;11.791.318
FDA23;9.8;Low Fat;0.047260402;Baking Goods;1.028.016;OUT049;1999;Medium;Tier 1;Supermarket Type1;19.228.304
FDW28;18.25;LF;0.148673586;Frozen Foods;1.972.452;OUT010;1998;;Tier 3;Grocery Store;1.957.452
FDA45;21.25;Low Fat;0.156012631;Snack Foods;177.337;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.822.992
NCO26;7.235;Low Fat;0.077011493;Household;1.173.492;OUT045;2002;;Tier 2;Supermarket Type1;15.060.396
FDV26;20.25;Regular;0.07614605;Dairy;1.970.794;OUT035;2004;Small;Tier 2;Supermarket Type1;46.819.056
FDC50;;Low Fat;0.135836915;Canned;938.094;OUT027;1985;Medium;Tier 3;Supermarket Type3;32.371.196
NCV05;;Low Fat;0.030062224;Health and Hygiene;1.543.656;OUT027;1985;Medium;Tier 3;Supermarket Type3;24.714.496
FDW48;18;Low Fat;0.008575615;Baking Goods;802.618;OUT018;2009;Medium;Tier 3;Supermarket Type2;6.444.944
FDS55;7.02;Low Fat;0.081096635;Fruits and Vegetables;1.484.734;OUT013;1987;High;Tier 3;Supermarket Type1;35.633.616
FDX32;15.1;Regular;0.100060762;Fruits and Vegetables;1.440.786;OUT045;2002;;Tier 2;Supermarket Type1;26.006.148
FDC53;8.68;Low Fat;0.008834023;Frozen Foods;1.000.384;OUT035;2004;Small;Tier 2;Supermarket Type1;22.663.832
FDG35;21.2;Regular;0.007069662;Starchy Foods;1.757.738;OUT018;2009;Medium;Tier 3;Supermarket Type2;19.115.118
